Question_ID,Answer_ID,Question_Text,Answer_Text,Category,Parent_Answer_ID,Hierarchy_Level,Is_Selectable,Axis_Energy,Axis_Pace,Axis_Orientation,Axis_Structure,Axis_Expression,Alignment_Type,Alignment_ID,Alignment_Name,Alignment_Components,Alignment_Text
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_ROCKY_PATTERN_DRIVEN,Driven + Rocky Trails and Deep Valleys – Synergy of Persistence,ENV_MOUNTAINS_ROCKY+PATTERN_DRIVEN,"A driven pattern aligns directly with a high-resistance environment, amplifying persistence and long-term focus. The terrain reinforces discipline, while the mindset sustains forward movement despite difficulty. Progress becomes incremental but meaningful, with effort translating directly into strength and capability. This synergy is reinforced persistence — drive stabilized through challenge."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_ROCKY_RECHARGE_EXERCISING,Exercising + Rocky Trails and Deep Valleys – Synergy of Resilience,ENV_MOUNTAINS_ROCKY+RECHARGE_EXERCISING,"Physical activity within a high-resistance environment reinforces endurance through sustained effort and repetition. The terrain demands controlled movement, improving stability, pacing, and body awareness over time. Recovery occurs through continued motion rather than pause, building resilience both physically and mentally. This synergy is active resilience — strength developed through continuous engagement with challenge."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_ROCKY_GOAL_DISCIPLINE,Discipline & Focus + Rocky Trails and Deep Valleys – Synergy of Mastery,ENV_MOUNTAINS_ROCKY+GOAL_DISCIPLINE,"A discipline-driven goal aligns naturally with a structured, demanding environment, reinforcing consistency and long-term focus. The terrain requires precision, measured pacing, and repeated effort, supporting skill development through controlled progression. Progress is gradual but reliable, with each step reinforcing commitment and control. This synergy is disciplined progression — mastery built through consistent, intentional effort."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_MOUNTAINS_ROCKY_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Rocky Trails and Deep Valleys – Harmony of Rhythm,ENV_MOUNTAINS_ROCKY+MEDIA_MUSIC_JAZZ,"A fluid, rhythmic audio layer softens the rigidity of a demanding environment, introducing adaptability without removing structure. The contrast allows movement to remain steady while reducing mental strain, supporting focus through rhythm rather than force. Effort becomes paced and sustainable, guided by consistent flow. This harmony is adaptive rhythm — structure supported by fluid, continuous movement."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_MOUNTAINS_ROCKY_RECHARGE_READING,Reading + Rocky Trails and Deep Valleys – Harmony of Insight,ENV_MOUNTAINS_ROCKY+RECHARGE_READING,"A reflective activity paired with a structured, demanding environment supports deliberate thinking and measured understanding. The terrain reinforces foresight and planning, while reading slows cognition into a more intentional pace. Insight develops through alignment between mental processing and physical structure. This harmony is deliberate insight — understanding shaped through patience and structure."
,,,,ENVIRONMENT,,,FALSE,,,,,,SOLO,SOLO_ENV_MOUNTAINS_RANGE,Wild Forest Ranges - Growth through resilience,ENV_MOUNTAINS_RANGE,"A dense, layered environment emphasizes complexity, adaptation, and long-term resilience. Movement through it requires awareness, patience, and responsiveness to changing conditions. Growth occurs through interaction with varied elements rather than controlled progression. This solo alignment is adaptive resilience — development shaped by navigating complexity over time."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_RANGE_COLOR_GREEN,Green + Wild Forest Ranges – Synergy of Renewal,ENV_MOUNTAINS_RANGE+COLOR_GREEN,"A renewal-oriented color amplifies the regenerative qualities of a complex natural environment. The interaction supports continuous adaptation, reinforcing growth through responsiveness rather than force. Systems evolve organically, with progress emerging from sustained interaction with conditions. This synergy is regenerative adaptation — growth sustained through continuous renewal."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_RANGE_RECHARGE_LEARNING,Learning + Wild Forest Ranges – Synergy of Understanding,ENV_MOUNTAINS_RANGE+RECHARGE_LEARNING,"A learning-oriented activity within a complex, layered environment supports pattern recognition and adaptive understanding. The setting reinforces learning through repetition, variation, and feedback rather than rigid structure. Knowledge develops through interaction with conditions, encouraging retention through experience. This synergy is experiential understanding — learning shaped through observation, repetition, and adaptation."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_MOUNTAINS_RANGE_EXP_PROBLEM_SOLVING,Problem-Solving + Wild Forest Ranges – Synergy of Adaptation,ENV_MOUNTAINS_RANGE+EXP_PROBLEM_SOLVING,"Problem-solving aligns with an unpredictable environment by reinforcing flexibility and resourcefulness. Obstacles are not removed but navigated, encouraging alternative pathways and creative responses. Solutions emerge through adjustment to conditions rather than forceful control. This synergy is adaptive problem-solving — solutions formed through responsiveness and environmental awareness."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_MOUNTAINS_RANGE_COLOR_YELLOW,Yellow + Wild Forest Ranges – Harmony of Illumination,ENV_MOUNTAINS_RANGE+COLOR_YELLOW,"A bright, activating color introduces clarity and visibility within a dense, complex environment. The interaction supports optimism without disrupting depth, allowing focus to remain steady while enhancing perception. Illumination becomes subtle and sustained rather than overwhelming. This harmony is balanced illumination — clarity integrated within complexity."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_MOUNTAINS_RANGE_MEDIA_MUSIC_POP,Pop / Dance + Wild Forest Ranges – Harmony of Pulse,ENV_MOUNTAINS_RANGE+MEDIA_MUSIC_POP,"An energetic audio layer introduced into a complex natural environment creates balanced stimulation without disrupting depth. The environment moderates intensity, allowing movement and energy to remain controlled and sustainable. Rhythm supports engagement while preventing overstimulation. This harmony is moderated energy — activation balanced by environmental grounding."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_MOUNTAINS_RANGE_ENV_CITY_DOWNTOWN,Downtown Energy + Wild Forest Ranges – Harmony of Presence,ENV_MOUNTAINS_RANGE+ENV_CITY_DOWNTOWN,"A high-intensity urban dynamic paired with a layered natural environment creates contrast that encourages recalibration. The natural setting tempers urgency, while the urban influence maintains forward momentum. This interaction supports presence, awareness, and balanced engagement between action and pause. This harmony is balanced presence — motion stabilized by reflection."
,,,,ENVIRONMENT,,,FALSE,,,,,,SOLO,SOLO_ENV_CITY_DOWNTOWN,Downtown Energy – Motion Shaped by Purpose,ENV_CITY_DOWNTOWN,"A dense, high-activity environment emphasizes movement, responsiveness, and external engagement. Constant stimulation reinforces awareness, decision-making, and directional focus. Energy is outward-facing, supporting action and expression within dynamic conditions. This solo alignment is directed motion — activity guided by purpose and responsiveness."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_DOWNTOWN_MEDIA_MUSIC_HIPHOP,Hip-Hop / R&B + Downtown Energy – Synergy of Expression,ENV_CITY_DOWNTOWN+MEDIA_MUSIC_HIPHOP,"A rhythm-driven auditory layer amplifies an already high-energy environment, reinforcing confidence, identity, and outward expression. The structure of hip-hop introduces direction within constant motion, allowing energy to be channeled rather than scattered. This pairing supports assertiveness, presence, and controlled intensity. This synergy is directed expression — movement shaped by rhythm and identity."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_DOWNTOWN_MEDIA_MUSIC_POP,Pop / Dance + Downtown Energy – Synergy of Celebration,ENV_CITY_DOWNTOWN+MEDIA_MUSIC_POP,"An upbeat, high-tempo layer enhances an already active environment, increasing stimulation, engagement, and social energy. The pairing encourages connection, momentum, and sustained activity without requiring depth or reflection. This interaction supports outward focus, responsiveness, and shared experience. This synergy is amplified energy — engagement driven by tempo and interaction."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_CITY_DOWNTOWN_ENV_NATURE_GARDENS,Gardens & Blooming Spaces + Downtown Energy – Harmony of Renewal,ENV_CITY_DOWNTOWN+ENV_NATURE_GARDENS,"A restorative natural element introduced into a dense urban environment creates contrast that regulates intensity and prevents overload. The natural layer softens stimulation while preserving movement, allowing recovery without disengagement. This pairing supports balance, sustainability, and periodic reset within continuous activity. This harmony is regulated renewal — restoration integrated within motion."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_CITY_DOWNTOWN_RECHARGE_MEDITATING,Meditating + Downtown Energy – Harmony of Presence,ENV_CITY_DOWNTOWN+RECHARGE_MEDITATING,"A stabilizing internal practice is introduced into a high-stimulation environment, creating a controlled contrast between external intensity and internal stillness. Meditation does not remove activity but regulates perception within it, allowing focus to remain anchored despite constant input. This pairing supports awareness, emotional regulation, and sustained clarity under pressure. This harmony is centered presence — stillness maintained within motion."
,,,,ENVIRONMENT,,,FALSE,,,,,,SOLO,SOLO_ENV_CITY_ROOFTOPS,Rooftops and Night Views - Perspective through distance,ENV_CITY_ROOFTOPS,"An elevated vantage point creates separation from immediate activity, allowing observation without immersion. Distance reduces sensory load while preserving awareness of movement below, enabling reflection without disengagement. This environment supports clarity, recalibration, and broader perspective on ongoing processes. This solo state is observational clarity — insight created through distance and elevation."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_ROOFTOPS_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Rooftops and Night Views – Synergy of Rhythm,ENV_CITY_ROOFTOPS+MEDIA_MUSIC_JAZZ,"A low-tempo, fluid auditory layer aligns with an already reflective environment, reinforcing calm focus and continuous thought flow. The improvisational structure of jazz supports non-linear thinking while maintaining cohesion, allowing ideas to develop without disruption. This pairing supports introspection, pattern recognition, and sustained mental pacing. This synergy is reflective rhythm — thought guided by flow and continuity."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_ROOFTOPS_PATTERN_CALM,Calm + Rooftops and Night Views – Synergy of Reflection and Perspective,ENV_CITY_ROOFTOPS+PATTERN_CALM,"A calm internal state combined with an elevated, observational environment reduces cognitive distortion and stabilizes perception. Distance from activity allows thoughts to settle while maintaining awareness, enabling clearer interpretation of prior events. This pairing supports emotional regulation, reflection, and mental reset without disengagement. This synergy is stabilized reflection — clarity formed through calm perspective."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_ROOFTOPS_RECHARGE_PLANNING,Planning + Rooftops and Night Views – Synergy of Vision,ENV_CITY_ROOFTOPS+RECHARGE_PLANNING,"An elevated environment enhances forward-thinking processes by providing spatial and psychological distance from immediate demands. Planning becomes more structured as distractions are reduced and broader patterns become visible. This pairing supports strategic thinking, prioritization, and long-range clarity. This synergy is elevated vision — direction shaped through perspective and structure."
,,,,ENVIRONMENT,,,FALSE,,,,,,SYNERGY,SYNERGY_ENV_CITY_ROOFTOPS_MEDIA_FILM_DRAMA,Drama + Rooftops and Night Views – Synergy of Revelation,ENV_CITY_ROOFTOPS+MEDIA_FILM_DRAMA,"A narrative-driven, emotionally heightened media layer interacts with a reflective environment to increase awareness of internal and external dynamics. The pairing amplifies interpretation, allowing meaning to be extracted from subtle cues and unfolding situations. This supports introspection, emotional processing, and recognition of turning points. This synergy is narrative awareness — insight shaped through tension and observation."
,,,,ENVIRONMENT,,,FALSE,,,,,,HARMONY,HARMONY_ENV_CITY_ROOFTOPS_COLOR_YELLOW,Yellow + Rooftops and Night Views – Harmony of Direction,ENV_CITY_ROOFTOPS+COLOR_YELLOW,"A directional, clarity-oriented color is introduced into an elevated, reflective environment, enhancing focus and forward orientation. The rooftop setting reduces noise while yellow sharpens attention toward purpose and decision-making. This pairing supports insight, intentional thinking, and gentle activation without urgency. This harmony is guided clarity — direction formed through calm illumination."
